Time_ms,Mode,Setpoint_RPM,Setpoint_PWM,Actual_RPM,PWM_Output,Voltage_V,Delta_Count,Raw_RPM,X_hat,Dir,KF_W,KF_V,TrustRatio,LQG_L,NoiseN,NoiseDone
432570,0,0,250,44,250,3.003,7,44.81,44,1,0.01,0.05,0.2,0.3,0,1
432580,0,0,250,44.17,250,3.003,7,44.81,44.17,1,0.01,0.05,0.2,0.3,0,1
432590,0,0,250,44.3,250,3.003,7,44.81,44.3,1,0.01,0.05,0.2,0.3,0,1
432600,0,0,250,44.4,250,3.003,7,44.81,44.4,1,0.01,0.05,0.2,0.3,0,1
432610,0,0,250,44.48,250,3.003,7,44.81,44.48,1,0.01,0.05,0.2,0.3,0,1
432620,0,0,250,44.55,250,3.003,7,44.81,44.55,1,0.01,0.05,0.2,0.3,0,1
432630,0,0,250,43.32,250,3.003,6,38.41,43.32,1,0.01,0.05,0.2,0.3,0,1
432640,0,0,250,44.9,250,3.003,8,51.22,44.9,1,0.01,0.05,0.2,0.3,0,1
432650,0,0,250,43.6,250,3.003,6,38.41,43.6,1,0.01,0.05,0.2,0.3,0,1
432660,0,0,250,43.85,250,3.003,7,44.81,43.85,1,0.01,0.05,0.2,0.3,0,1
432670,0,0,250,44.04,250,3.003,7,44.81,44.04,1,0.01,0.05,0.2,0.3,0,1
432680,0,0,250,44.19,250,3.003,7,44.81,44.19,1,0.01,0.05,0.2,0.3,0,1
432690,0,0,250,44.32,250,3.003,7,44.81,44.32,1,0.01,0.05,0.2,0.3,0,1
432700,0,0,250,44.42,250,3.003,7,44.81,44.42,1,0.01,0.05,0.2,0.3,0,1
432710,0,0,250,44.5,250,3.003,7,44.81,44.5,1,0.01,0.05,0.2,0.3,0,1
432720,0,0,250,44.56,250,3.003,7,44.81,44.56,1,0.01,0.05,0.2,0.3,0,1
432730,0,0,250,44.61,250,3.003,7,44.81,44.61,1,0.01,0.05,0.2,0.3,0,1
432740,0,0,250,44.65,250,3.003,7,44.81,44.65,1,0.01,0.05,0.2,0.3,0,1
432750,0,0,250,44.68,250,3.003,7,44.81,44.68,1,0.01,0.05,0.2,0.3,0,1
432760,0,0,250,43.43,250,3.003,6,38.41,43.43,1,0.01,0.05,0.2,0.3,0,1
432770,0,0,250,44.99,250,3.003,8,51.22,44.99,1,0.01,0.05,0.2,0.3,0,1
432780,0,0,250,43.67,250,3.003,6,38.41,43.67,1,0.01,0.05,0.2,0.3,0,1
432790,0,0,250,45.18,250,3.003,8,51.22,45.18,1,0.01,0.05,0.2,0.3,0,1
432800,0,0,250,43.83,250,3.003,6,38.41,43.83,1,0.01,0.05,0.2,0.3,0,1
432810,0,0,250,45.31,250,3.003,8,51.22,45.31,1,0.01,0.05,0.2,0.3,0,1
432820,0,0,250,43.93,250,3.003,6,38.41,43.93,1,0.01,0.05,0.2,0.3,0,1
432830,0,0,250,45.38,250,3.003,8,51.22,45.38,1,0.01,0.05,0.2,0.3,0,1
432840,0,0,250,43.99,250,3.003,6,38.41,43.99,1,0.01,0.05,0.2,0.3,0,1
432850,0,0,250,45.44,250,3.003,8,51.22,45.44,1,0.01,0.05,0.2,0.3,0,1
432860,0,0,250,44.03,250,3.003,6,38.41,44.03,1,0.01,0.05,0.2,0.3,0,1
432870,0,0,250,45.47,250,3.003,8,51.22,45.47,1,0.01,0.05,0.2,0.3,0,1
432880,0,0,250,44.06,250,3.003,6,38.41,44.06,1,0.01,0.05,0.2,0.3,0,1
432890,0,0,250,44.21,250,3.003,7,44.81,44.21,1,0.01,0.05,0.2,0.3,0,1
432900,0,0,250,44.33,250,3.003,7,44.81,44.33,1,0.01,0.05,0.2,0.3,0,1
432910,0,0,250,44.43,250,3.003,7,44.81,44.43,1,0.01,0.05,0.2,0.3,0,1
432920,0,0,250,44.5,250,3.003,7,44.81,44.5,1,0.01,0.05,0.2,0.3,0,1
432930,0,0,250,44.57,250,3.003,7,44.81,44.57,1,0.01,0.05,0.2,0.3,0,1
432940,0,0,250,44.62,250,3.003,7,44.81,44.62,1,0.01,0.05,0.2,0.3,0,1
432950,0,0,250,44.66,250,3.003,7,44.81,44.66,1,0.01,0.05,0.2,0.3,0,1
432960,0,0,250,44.69,250,3.003,7,44.81,44.69,1,0.01,0.05,0.2,0.3,0,1
432970,0,0,250,44.71,250,3.003,7,44.81,44.71,1,0.01,0.05,0.2,0.3,0,1
432980,0,0,250,44.73,250,3.003,7,44.81,44.73,1,0.01,0.05,0.2,0.3,0,1
432990,0,0,250,44.75,250,3.003,7,44.81,44.75,1,0.01,0.05,0.2,0.3,0,1
433000,0,0,250,44.76,250,3.003,7,44.81,44.76,1,0.01,0.05,0.2,0.3,0,1
433010,0,0,250,44.77,250,3.003,7,44.81,44.77,1,0.01,0.05,0.2,0.3,0,1
433020,0,0,250,44.78,250,3.003,7,44.81,44.78,1,0.01,0.05,0.2,0.3,0,1
433030,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
433040,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
433050,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
433060,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
433070,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
433080,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433090,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433100,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433110,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433120,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433130,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433140,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433150,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433160,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
433170,0,0,250,46.09,250,3.003,8,51.22,46.09,1,0.01,0.05,0.2,0.3,0,1
433180,0,0,250,44.56,250,3.003,6,38.41,44.56,1,0.01,0.05,0.2,0.3,0,1
433190,0,0,250,44.61,250,3.003,7,44.81,44.61,1,0.01,0.05,0.2,0.3,0,1
433200,0,0,250,44.65,250,3.003,7,44.81,44.65,1,0.01,0.05,0.2,0.3,0,1
433210,0,0,250,44.68,250,3.003,7,44.81,44.68,1,0.01,0.05,0.2,0.3,0,1
433220,0,0,250,44.71,250,3.003,7,44.81,44.71,1,0.01,0.05,0.2,0.3,0,1
433230,0,0,250,44.73,250,3.003,7,44.81,44.73,1,0.01,0.05,0.2,0.3,0,1
433240,0,0,250,44.75,250,3.003,7,44.81,44.75,1,0.01,0.05,0.2,0.3,0,1
433250,0,0,250,44.76,250,3.003,7,44.81,44.76,1,0.01,0.05,0.2,0.3,0,1
433260,0,0,250,44.77,250,3.003,7,44.81,44.77,1,0.01,0.05,0.2,0.3,0,1
433270,0,0,250,44.78,250,3.003,7,44.81,44.78,1,0.01,0.05,0.2,0.3,0,1
433280,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
433290,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
433300,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
433310,0,0,250,46.08,250,3.003,8,51.22,46.08,1,0.01,0.05,0.2,0.3,0,1
433320,0,0,250,44.55,250,3.003,6,38.41,44.55,1,0.01,0.05,0.2,0.3,0,1
433330,0,0,250,45.88,250,3.003,8,51.22,45.88,1,0.01,0.05,0.2,0.3,0,1
433340,0,0,250,44.39,250,3.003,6,38.41,44.39,1,0.01,0.05,0.2,0.3,0,1
433350,0,0,250,45.75,250,3.003,8,51.22,45.75,1,0.01,0.05,0.2,0.3,0,1
433360,0,0,250,44.28,250,3.003,6,38.41,44.28,1,0.01,0.05,0.2,0.3,0,1
433370,0,0,250,45.67,250,3.003,8,51.22,45.67,1,0.01,0.05,0.2,0.3,0,1
433380,0,0,250,44.22,250,3.003,6,38.41,44.22,1,0.01,0.05,0.2,0.3,0,1
433390,0,0,250,45.62,250,3.003,8,51.22,45.62,1,0.01,0.05,0.2,0.3,0,1
433400,0,0,250,44.18,250,3.003,6,38.41,44.18,1,0.01,0.05,0.2,0.3,0,1
433410,0,0,250,45.59,250,3.003,8,51.22,45.59,1,0.01,0.05,0.2,0.3,0,1
433420,0,0,250,44.15,250,3.003,6,38.41,44.15,1,0.01,0.05,0.2,0.3,0,1
433430,0,0,250,45.56,250,3.003,8,51.22,45.56,1,0.01,0.05,0.2,0.3,0,1
433440,0,0,250,44.13,250,3.003,6,38.41,44.13,1,0.01,0.05,0.2,0.3,0,1
433450,0,0,250,45.55,250,3.003,8,51.22,45.55,1,0.01,0.05,0.2,0.3,0,1
433460,0,0,250,44.12,250,3.003,6,38.41,44.12,1,0.01,0.05,0.2,0.3,0,1
433470,0,0,250,45.54,250,3.003,8,51.22,45.54,1,0.01,0.05,0.2,0.3,0,1
433480,0,0,250,44.12,250,3.003,6,38.41,44.12,1,0.01,0.05,0.2,0.3,0,1
433490,0,0,250,45.54,250,3.003,8,51.22,45.54,1,0.01,0.05,0.2,0.3,0,1
433500,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
433510,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
433520,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
433530,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
433540,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
433550,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
433560,0,0,250,45.39,250,3.003,7,44.81,45.39,1,0.01,0.05,0.2,0.3,0,1
433570,0,0,250,45.27,250,3.003,7,44.81,45.27,1,0.01,0.05,0.2,0.3,0,1
433580,0,0,250,45.18,250,3.003,7,44.81,45.18,1,0.01,0.05,0.2,0.3,0,1
433590,0,0,250,45.11,250,3.003,7,44.81,45.11,1,0.01,0.05,0.2,0.3,0,1
433600,0,0,250,45.05,250,3.003,7,44.81,45.05,1,0.01,0.05,0.2,0.3,0,1
433610,0,0,250,45,250,3.003,7,44.81,45,1,0.01,0.05,0.2,0.3,0,1
433620,0,0,250,44.96,250,3.003,7,44.81,44.96,1,0.01,0.05,0.2,0.3,0,1
433630,0,0,250,44.93,250,3.003,7,44.81,44.93,1,0.01,0.05,0.2,0.3,0,1
433640,0,0,250,44.91,250,3.003,7,44.81,44.91,1,0.01,0.05,0.2,0.3,0,1
433650,0,0,250,44.89,250,3.003,7,44.81,44.89,1,0.01,0.05,0.2,0.3,0,1
433660,0,0,250,44.88,250,3.003,7,44.81,44.88,1,0.01,0.05,0.2,0.3,0,1
433670,0,0,250,44.86,250,3.003,7,44.81,44.86,1,0.01,0.05,0.2,0.3,0,1
433680,0,0,250,44.85,250,3.003,7,44.81,44.85,1,0.01,0.05,0.2,0.3,0,1
433690,0,0,250,44.85,250,3.003,7,44.81,44.85,1,0.01,0.05,0.2,0.3,0,1
433700,0,0,250,44.84,250,3.003,7,44.81,44.84,1,0.01,0.05,0.2,0.3,0,1
433710,0,0,250,44.83,250,3.003,7,44.81,44.83,1,0.01,0.05,0.2,0.3,0,1
433720,0,0,250,44.83,250,3.003,7,44.81,44.83,1,0.01,0.05,0.2,0.3,0,1
433730,0,0,250,44.83,250,3.003,7,44.81,44.83,1,0.01,0.05,0.2,0.3,0,1
433740,0,0,250,46.11,250,3.003,8,51.22,46.11,1,0.01,0.05,0.2,0.3,0,1
433750,0,0,250,44.57,250,3.003,6,38.41,44.57,1,0.01,0.05,0.2,0.3,0,1
433760,0,0,250,45.9,250,3.003,8,51.22,45.9,1,0.01,0.05,0.2,0.3,0,1
433770,0,0,250,44.4,250,3.003,6,38.41,44.4,1,0.01,0.05,0.2,0.3,0,1
433780,0,0,250,45.76,250,3.003,8,51.22,45.76,1,0.01,0.05,0.2,0.3,0,1
433790,0,0,250,44.29,250,3.003,6,38.41,44.29,1,0.01,0.05,0.2,0.3,0,1
433800,0,0,250,45.68,250,3.003,8,51.22,45.68,1,0.01,0.05,0.2,0.3,0,1
433810,0,0,250,44.22,250,3.003,6,38.41,44.22,1,0.01,0.05,0.2,0.3,0,1
433820,0,0,250,45.62,250,3.003,8,51.22,45.62,1,0.01,0.05,0.2,0.3,0,1
433830,0,0,250,44.18,250,3.003,6,38.41,44.18,1,0.01,0.05,0.2,0.3,0,1
433840,0,0,250,45.59,250,3.003,8,51.22,45.59,1,0.01,0.05,0.2,0.3,0,1
433850,0,0,250,44.15,250,3.003,6,38.41,44.15,1,0.01,0.05,0.2,0.3,0,1
433860,0,0,250,45.57,250,3.003,8,51.22,45.57,1,0.01,0.05,0.2,0.3,0,1
433870,0,0,250,45.42,250,3.003,7,44.81,45.42,1,0.01,0.05,0.2,0.3,0,1
433880,0,0,250,45.3,250,3.003,7,44.81,45.3,1,0.01,0.05,0.2,0.3,0,1
433890,0,0,250,43.92,250,3.003,6,38.41,43.92,1,0.01,0.05,0.2,0.3,0,1
433900,0,0,250,45.38,250,3.003,8,51.22,45.38,1,0.01,0.05,0.2,0.3,0,1
433910,0,0,250,45.27,250,3.003,7,44.81,45.27,1,0.01,0.05,0.2,0.3,0,1
433920,0,0,250,45.18,250,3.003,7,44.81,45.18,1,0.01,0.05,0.2,0.3,0,1
433930,0,0,250,45.1,250,3.003,7,44.81,45.1,1,0.01,0.05,0.2,0.3,0,1
433940,0,0,250,45.05,250,3.003,7,44.81,45.05,1,0.01,0.05,0.2,0.3,0,1
433950,0,0,250,43.72,250,3.003,6,38.41,43.72,1,0.01,0.05,0.2,0.3,0,1
433960,0,0,250,45.22,250,3.003,8,51.22,45.22,1,0.01,0.05,0.2,0.3,0,1
433970,0,0,250,43.86,250,3.003,6,38.41,43.86,1,0.01,0.05,0.2,0.3,0,1
433980,0,0,250,45.33,250,3.003,8,51.22,45.33,1,0.01,0.05,0.2,0.3,0,1
433990,0,0,250,45.23,250,3.003,7,44.81,45.23,1,0.01,0.05,0.2,0.3,0,1
434000,0,0,250,45.14,250,3.003,7,44.81,45.14,1,0.01,0.05,0.2,0.3,0,1
434010,0,0,250,43.8,250,3.003,6,38.41,43.8,1,0.01,0.05,0.2,0.3,0,1
434020,0,0,250,45.28,250,3.003,8,51.22,45.28,1,0.01,0.05,0.2,0.3,0,1
434030,0,0,250,43.91,250,3.003,6,38.41,43.91,1,0.01,0.05,0.2,0.3,0,1
434040,0,0,250,45.37,250,3.003,8,51.22,45.37,1,0.01,0.05,0.2,0.3,0,1
434050,0,0,250,43.98,250,3.003,6,38.41,43.98,1,0.01,0.05,0.2,0.3,0,1
434060,0,0,250,45.43,250,3.003,8,51.22,45.43,1,0.01,0.05,0.2,0.3,0,1
434070,0,0,250,44.02,250,3.003,6,38.41,44.02,1,0.01,0.05,0.2,0.3,0,1
434080,0,0,250,45.46,250,3.003,8,51.22,45.46,1,0.01,0.05,0.2,0.3,0,1
434090,0,0,250,44.05,250,3.003,6,38.41,44.05,1,0.01,0.05,0.2,0.3,0,1
434100,0,0,250,45.48,250,3.003,8,51.22,45.48,1,0.01,0.05,0.2,0.3,0,1
434110,0,0,250,44.07,250,3.003,6,38.41,44.07,1,0.01,0.05,0.2,0.3,0,1
434120,0,0,250,45.5,250,3.003,8,51.22,45.5,1,0.01,0.05,0.2,0.3,0,1
434130,0,0,250,44.08,250,3.003,6,38.41,44.08,1,0.01,0.05,0.2,0.3,0,1
434140,0,0,250,44.23,250,3.003,7,44.81,44.23,1,0.01,0.05,0.2,0.3,0,1
434150,0,0,250,44.35,250,3.003,7,44.81,44.35,1,0.01,0.05,0.2,0.3,0,1
434160,0,0,250,44.44,250,3.003,7,44.81,44.44,1,0.01,0.05,0.2,0.3,0,1
434170,0,0,250,44.51,250,3.003,7,44.81,44.51,1,0.01,0.05,0.2,0.3,0,1
434180,0,0,250,44.57,250,3.003,7,44.81,44.57,1,0.01,0.05,0.2,0.3,0,1
434190,0,0,250,44.62,250,3.003,7,44.81,44.62,1,0.01,0.05,0.2,0.3,0,1
434200,0,0,250,44.66,250,3.003,7,44.81,44.66,1,0.01,0.05,0.2,0.3,0,1
434210,0,0,250,44.69,250,3.003,7,44.81,44.69,1,0.01,0.05,0.2,0.3,0,1
434220,0,0,250,44.72,250,3.003,7,44.81,44.72,1,0.01,0.05,0.2,0.3,0,1
434230,0,0,250,44.74,250,3.003,7,44.81,44.74,1,0.01,0.05,0.2,0.3,0,1
434240,0,0,250,44.75,250,3.003,7,44.81,44.75,1,0.01,0.05,0.2,0.3,0,1
434250,0,0,250,44.76,250,3.003,7,44.81,44.76,1,0.01,0.05,0.2,0.3,0,1
434260,0,0,250,44.77,250,3.003,7,44.81,44.77,1,0.01,0.05,0.2,0.3,0,1
434270,0,0,250,44.78,250,3.003,7,44.81,44.78,1,0.01,0.05,0.2,0.3,0,1
434280,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
434290,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
434300,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
434310,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
434320,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
434330,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434340,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434350,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434360,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434370,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434380,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434390,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434400,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434410,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434420,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434430,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434440,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434450,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434460,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434470,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434480,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434490,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434500,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434510,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434520,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434530,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434540,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434550,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434560,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434570,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434580,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434590,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434600,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434610,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434620,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434630,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434640,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434650,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434660,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434670,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434680,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434690,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434700,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434710,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434720,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434730,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434740,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434750,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434760,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434770,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434780,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434790,0,0,250,44.81,250,3.003,7,44.81,44.81,1,0.01,0.05,0.2,0.3,0,1
434800,0,0,250,46.09,250,3.003,8,51.22,46.09,1,0.01,0.05,0.2,0.3,0,1
434810,0,0,250,44.56,250,3.003,6,38.41,44.56,1,0.01,0.05,0.2,0.3,0,1
434820,0,0,250,45.89,250,3.003,8,51.22,45.89,1,0.01,0.05,0.2,0.3,0,1
434830,0,0,250,44.39,250,3.003,6,38.41,44.39,1,0.01,0.05,0.2,0.3,0,1
434840,0,0,250,45.76,250,3.003,8,51.22,45.76,1,0.01,0.05,0.2,0.3,0,1
434850,0,0,250,44.29,250,3.003,6,38.41,44.29,1,0.01,0.05,0.2,0.3,0,1
434860,0,0,250,45.67,250,3.003,8,51.22,45.67,1,0.01,0.05,0.2,0.3,0,1
434870,0,0,250,44.22,250,3.003,6,38.41,44.22,1,0.01,0.05,0.2,0.3,0,1
434880,0,0,250,45.62,250,3.003,8,51.22,45.62,1,0.01,0.05,0.2,0.3,0,1
434890,0,0,250,44.18,250,3.003,6,38.41,44.18,1,0.01,0.05,0.2,0.3,0,1
434900,0,0,250,45.59,250,3.003,8,51.22,45.59,1,0.01,0.05,0.2,0.3,0,1
434910,0,0,250,44.15,250,3.003,6,38.41,44.15,1,0.01,0.05,0.2,0.3,0,1
434920,0,0,250,45.56,250,3.003,8,51.22,45.56,1,0.01,0.05,0.2,0.3,0,1
434930,0,0,250,44.13,250,3.003,6,38.41,44.13,1,0.01,0.05,0.2,0.3,0,1
434940,0,0,250,45.55,250,3.003,8,51.22,45.55,1,0.01,0.05,0.2,0.3,0,1
434950,0,0,250,44.12,250,3.003,6,38.41,44.12,1,0.01,0.05,0.2,0.3,0,1
434960,0,0,250,45.54,250,3.003,8,51.22,45.54,1,0.01,0.05,0.2,0.3,0,1
434970,0,0,250,44.12,250,3.003,6,38.41,44.12,1,0.01,0.05,0.2,0.3,0,1
434980,0,0,250,45.54,250,3.003,8,51.22,45.54,1,0.01,0.05,0.2,0.3,0,1
434990,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
435000,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
435010,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
435020,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
435030,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
435040,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
435050,0,0,250,44.11,250,3.003,6,38.41,44.11,1,0.01,0.05,0.2,0.3,0,1
435060,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
435070,0,0,250,44.1,250,3.003,6,38.41,44.1,1,0.01,0.05,0.2,0.3,0,1
435080,0,0,250,45.53,250,3.003,8,51.22,45.53,1,0.01,0.05,0.2,0.3,0,1
435090,0,0,250,44.1,250,3.003,6,38.41,44.1,1,0.01,0.05,0.2,0.3,0,1
435100,0,0,250,44.25,250,3.003,7,44.81,44.25,1,0.01,0.05,0.2,0.3,0,1
435110,0,0,250,44.36,250,3.003,7,44.81,44.36,1,0.01,0.05,0.2,0.3,0,1
435120,0,0,250,45.73,250,3.003,8,51.22,45.73,1,0.01,0.05,0.2,0.3,0,1
435130,0,0,250,44.27,250,3.003,6,38.41,44.27,1,0.01,0.05,0.2,0.3,0,1
435140,0,0,250,44.38,250,3.003,7,44.81,44.38,1,0.01,0.05,0.2,0.3,0,1
435150,0,0,250,44.46,250,3.003,7,44.81,44.46,1,0.01,0.05,0.2,0.3,0,1
435160,0,0,250,44.53,250,3.003,7,44.81,44.53,1,0.01,0.05,0.2,0.3,0,1
435170,0,0,250,44.59,250,3.003,7,44.81,44.59,1,0.01,0.05,0.2,0.3,0,1
435180,0,0,250,44.64,250,3.003,7,44.81,44.64,1,0.01,0.05,0.2,0.3,0,1
435190,0,0,250,44.67,250,3.003,7,44.81,44.67,1,0.01,0.05,0.2,0.3,0,1
435200,0,0,250,44.7,250,3.003,7,44.81,44.7,1,0.01,0.05,0.2,0.3,0,1
435210,0,0,250,44.72,250,3.003,7,44.81,44.72,1,0.01,0.05,0.2,0.3,0,1
435220,0,0,250,44.74,250,3.003,7,44.81,44.74,1,0.01,0.05,0.2,0.3,0,1
435230,0,0,250,44.76,250,3.003,7,44.81,44.76,1,0.01,0.05,0.2,0.3,0,1
435240,0,0,250,44.77,250,3.003,7,44.81,44.77,1,0.01,0.05,0.2,0.3,0,1
435250,0,0,250,44.78,250,3.003,7,44.81,44.78,1,0.01,0.05,0.2,0.3,0,1
435260,0,0,250,44.78,250,3.003,7,44.81,44.78,1,0.01,0.05,0.2,0.3,0,1
435270,0,0,250,44.79,250,3.003,7,44.81,44.79,1,0.01,0.05,0.2,0.3,0,1
435280,0,0,250,44.8,250,3.003,7,44.81,44.8,1,0.01,0.05,0.2,0.3,0,1
