Time_ms,Mode,Setpoint_RPM,Setpoint_PWM,Actual_RPM,PWM_Output,Voltage_V,Delta_Count,Raw_RPM,X_hat,Dir,KF_W,KF_V,TrustRatio,LQG_L,NoiseN,NoiseDone
579960,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
579970,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
579980,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
579990,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580000,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580010,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580020,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580030,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580040,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580050,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580060,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580070,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580080,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580090,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580100,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580110,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580120,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580130,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580140,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580150,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580160,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580170,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580180,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580190,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580200,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580210,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580220,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580230,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580240,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580250,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580260,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580270,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580280,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580290,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580300,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580310,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580320,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580330,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580340,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580350,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580360,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580370,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580380,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580390,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580400,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580410,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580420,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580430,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580440,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580450,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580460,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580470,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580480,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580490,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580500,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580510,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580520,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580530,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580540,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580550,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580560,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580570,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580580,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580590,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580600,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580610,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580620,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580630,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580640,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580650,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580660,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580670,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580680,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580690,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580700,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580710,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580720,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580730,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580740,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580750,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580760,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580770,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580780,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580790,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580800,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580810,0,0,0,0,0,0,0,0,259.48,0,0.01,0.05,0.2,0.3,0,1
580820,0,0,12,0,12,0.144,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580830,0,0,24,0,24,0.288,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580840,0,0,36,0,36,0.432,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580850,0,0,48,0,48,0.577,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580860,0,0,60,0,60,0.721,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580870,0,0,72,0,72,0.865,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580880,0,0,84,0,84,1.009,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580890,0,0,96,0,96,1.153,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580900,0,0,108,0,108,1.297,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580910,0,0,120,0,120,1.441,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580920,0,0,132,0,132,1.586,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580930,0,0,144,0,144,1.73,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580940,0,0,156,0,156,1.874,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580950,0,0,168,0,168,2.018,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580960,0,0,180,0,180,2.162,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580970,0,0,192,0,192,2.306,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580980,0,0,204,0,204,2.45,0,0,0,1,0.01,0.05,0.2,0.3,0,1
580990,0,0,216,0,216,2.595,0,0,0,1,0.01,0.05,0.2,0.3,0,1
581000,0,0,228,0,228,2.739,0,0,0,1,0.01,0.05,0.2,0.3,0,1
581010,0,0,240,0,240,2.883,0,0,0,1,0.01,0.05,0.2,0.3,0,1
581020,0,0,252,0,252,3.027,0,0,0,1,0.01,0.05,0.2,0.3,0,1
581030,0,0,264,1.28,264,3.171,1,6.4,1.28,1,0.01,0.05,0.2,0.3,0,1
581040,0,0,276,2.3,276,3.315,1,6.4,2.3,1,0.01,0.05,0.2,0.3,0,1
581050,0,0,288,3.12,288,3.459,1,6.4,3.12,1,0.01,0.05,0.2,0.3,0,1
581060,0,0,300,5.06,300,3.604,2,12.8,5.06,1,0.01,0.05,0.2,0.3,0,1
581070,0,0,312,7.89,312,3.748,3,19.21,7.89,1,0.01,0.05,0.2,0.3,0,1
581080,0,0,324,8.87,324,3.892,2,12.8,8.87,1,0.01,0.05,0.2,0.3,0,1
581090,0,0,336,12.22,336,4.036,4,25.61,12.22,1,0.01,0.05,0.2,0.3,0,1
581100,0,0,348,14.9,348,4.18,4,25.61,14.9,1,0.01,0.05,0.2,0.3,0,1
581110,0,0,360,19.6,360,4.324,6,38.41,19.6,1,0.01,0.05,0.2,0.3,0,1
581120,0,0,372,22.08,372,4.468,5,32.01,22.08,1,0.01,0.05,0.2,0.3,0,1
581130,0,0,384,25.35,384,4.613,6,38.41,25.35,1,0.01,0.05,0.2,0.3,0,1
581140,0,0,396,29.24,396,4.757,7,44.81,29.24,1,0.01,0.05,0.2,0.3,0,1
581150,0,0,408,32.36,408,4.901,7,44.81,32.36,1,0.01,0.05,0.2,0.3,0,1
581160,0,0,420,36.13,420,5.045,8,51.22,36.13,1,0.01,0.05,0.2,0.3,0,1
581170,0,0,432,40.43,432,5.189,9,57.62,40.43,1,0.01,0.05,0.2,0.3,0,1
581180,0,0,444,45.15,444,5.333,10,64.02,45.15,1,0.01,0.05,0.2,0.3,0,1
581190,0,0,456,48.92,456,5.477,10,64.02,48.92,1,0.01,0.05,0.2,0.3,0,1
581200,0,0,468,53.22,468,5.622,11,70.42,53.22,1,0.01,0.05,0.2,0.3,0,1
581210,0,0,480,57.94,480,5.766,12,76.82,57.94,1,0.01,0.05,0.2,0.3,0,1
581220,0,0,492,63,492,5.91,13,83.23,63,1,0.01,0.05,0.2,0.3,0,1
581230,0,0,500,67.04,500,6.006,13,83.23,67.04,1,0.01,0.05,0.2,0.3,0,1
581240,0,0,500,72.84,500,6.006,15,96.03,72.84,1,0.01,0.05,0.2,0.3,0,1
581250,0,0,500,76.2,500,6.006,14,89.63,76.2,1,0.01,0.05,0.2,0.3,0,1
581260,0,0,500,81.45,500,6.006,16,102.43,81.45,1,0.01,0.05,0.2,0.3,0,1
581270,0,0,500,85.64,500,6.006,16,102.43,85.64,1,0.01,0.05,0.2,0.3,0,1
581280,0,0,500,89,500,6.006,16,102.43,89,1,0.01,0.05,0.2,0.3,0,1
581290,0,0,500,91.69,500,6.006,16,102.43,91.69,1,0.01,0.05,0.2,0.3,0,1
581300,0,0,500,96.4,500,6.006,18,115.24,96.4,1,0.01,0.05,0.2,0.3,0,1
581310,0,0,500,100.17,500,6.006,18,115.24,100.17,1,0.01,0.05,0.2,0.3,0,1
581320,0,0,500,101.9,500,6.006,17,108.83,101.9,1,0.01,0.05,0.2,0.3,0,1
581330,0,0,500,105.85,500,6.006,19,121.64,105.85,1,0.01,0.05,0.2,0.3,0,1
581340,0,0,500,107.73,500,6.006,18,115.24,107.73,1,0.01,0.05,0.2,0.3,0,1
581350,0,0,500,109.23,500,6.006,18,115.24,109.23,1,0.01,0.05,0.2,0.3,0,1
581360,0,0,500,111.71,500,6.006,19,121.64,111.71,1,0.01,0.05,0.2,0.3,0,1
581370,0,0,500,113.7,500,6.006,19,121.64,113.7,1,0.01,0.05,0.2,0.3,0,1
581380,0,0,500,116.56,500,6.006,20,128.04,116.56,1,0.01,0.05,0.2,0.3,0,1
581390,0,0,500,117.58,500,6.006,19,121.64,117.58,1,0.01,0.05,0.2,0.3,0,1
581400,0,0,500,119.67,500,6.006,20,128.04,119.67,1,0.01,0.05,0.2,0.3,0,1
581410,0,0,500,120.07,500,6.006,19,121.64,120.07,1,0.01,0.05,0.2,0.3,0,1
581420,0,0,500,121.66,500,6.006,20,128.04,121.66,1,0.01,0.05,0.2,0.3,0,1
581430,0,0,500,122.94,500,6.006,20,128.04,122.94,1,0.01,0.05,0.2,0.3,0,1
581440,0,0,500,123.96,500,6.006,20,128.04,123.96,1,0.01,0.05,0.2,0.3,0,1
581450,0,0,500,126.05,500,6.006,21,134.44,126.05,1,0.01,0.05,0.2,0.3,0,1
581460,0,0,500,126.45,500,6.006,20,128.04,126.45,1,0.01,0.05,0.2,0.3,0,1
581470,0,0,500,128.05,500,6.006,21,134.44,128.05,1,0.01,0.05,0.2,0.3,0,1
581480,0,0,500,128.05,500,6.006,20,128.04,128.05,1,0.01,0.05,0.2,0.3,0,1
581490,0,0,500,128.05,500,6.006,20,128.04,128.05,1,0.01,0.05,0.2,0.3,0,1
581500,0,0,500,129.33,500,6.006,21,134.44,129.33,1,0.01,0.05,0.2,0.3,0,1
581510,0,0,500,130.35,500,6.006,21,134.44,130.35,1,0.01,0.05,0.2,0.3,0,1
581520,0,0,500,131.17,500,6.006,21,134.44,131.17,1,0.01,0.05,0.2,0.3,0,1
581530,0,0,500,131.82,500,6.006,21,134.44,131.82,1,0.01,0.05,0.2,0.3,0,1
581540,0,0,500,132.35,500,6.006,21,134.44,132.35,1,0.01,0.05,0.2,0.3,0,1
581550,0,0,500,132.77,500,6.006,21,134.44,132.77,1,0.01,0.05,0.2,0.3,0,1
581560,0,0,500,133.1,500,6.006,21,134.44,133.1,1,0.01,0.05,0.2,0.3,0,1
581570,0,0,500,133.37,500,6.006,21,134.44,133.37,1,0.01,0.05,0.2,0.3,0,1
581580,0,0,500,133.58,500,6.006,21,134.44,133.58,1,0.01,0.05,0.2,0.3,0,1
581590,0,0,500,133.76,500,6.006,21,134.44,133.76,1,0.01,0.05,0.2,0.3,0,1
581600,0,0,500,135.17,500,6.006,22,140.85,135.17,1,0.01,0.05,0.2,0.3,0,1
581610,0,0,500,136.31,500,6.006,22,140.85,136.31,1,0.01,0.05,0.2,0.3,0,1
581620,0,0,500,135.94,500,6.006,21,134.44,135.94,1,0.01,0.05,0.2,0.3,0,1
581630,0,0,500,135.64,500,6.006,21,134.44,135.64,1,0.01,0.05,0.2,0.3,0,1
581640,0,0,500,136.68,500,6.006,22,140.85,136.68,1,0.01,0.05,0.2,0.3,0,1
581650,0,0,500,136.23,500,6.006,21,134.44,136.23,1,0.01,0.05,0.2,0.3,0,1
581660,0,0,500,135.87,500,6.006,21,134.44,135.87,1,0.01,0.05,0.2,0.3,0,1
581670,0,0,500,136.87,500,6.006,22,140.85,136.87,1,0.01,0.05,0.2,0.3,0,1
581680,0,0,500,137.66,500,6.006,22,140.85,137.66,1,0.01,0.05,0.2,0.3,0,1
581690,0,0,500,138.3,500,6.006,22,140.85,138.3,1,0.01,0.05,0.2,0.3,0,1
581700,0,0,500,137.53,500,6.006,21,134.44,137.53,1,0.01,0.05,0.2,0.3,0,1
581710,0,0,500,138.19,500,6.006,22,140.85,138.19,1,0.01,0.05,0.2,0.3,0,1
581720,0,0,500,137.44,500,6.006,21,134.44,137.44,1,0.01,0.05,0.2,0.3,0,1
581730,0,0,500,138.12,500,6.006,22,140.85,138.12,1,0.01,0.05,0.2,0.3,0,1
581740,0,0,500,138.67,500,6.006,22,140.85,138.67,1,0.01,0.05,0.2,0.3,0,1
581750,0,0,500,139.1,500,6.006,22,140.85,139.1,1,0.01,0.05,0.2,0.3,0,1
581760,0,0,500,139.45,500,6.006,22,140.85,139.45,1,0.01,0.05,0.2,0.3,0,1
581770,0,0,500,139.73,500,6.006,22,140.85,139.73,1,0.01,0.05,0.2,0.3,0,1
581780,0,0,500,139.95,500,6.006,22,140.85,139.95,1,0.01,0.05,0.2,0.3,0,1
581790,0,0,500,138.85,500,6.006,21,134.44,138.85,1,0.01,0.05,0.2,0.3,0,1
581800,0,0,500,139.25,500,6.006,22,140.85,139.25,1,0.01,0.05,0.2,0.3,0,1
581810,0,0,500,139.57,500,6.006,22,140.85,139.57,1,0.01,0.05,0.2,0.3,0,1
581820,0,0,500,139.82,500,6.006,22,140.85,139.82,1,0.01,0.05,0.2,0.3,0,1
581830,0,0,500,140.03,500,6.006,22,140.85,140.03,1,0.01,0.05,0.2,0.3,0,1
581840,0,0,500,140.19,500,6.006,22,140.85,140.19,1,0.01,0.05,0.2,0.3,0,1
581850,0,0,500,140.32,500,6.006,22,140.85,140.32,1,0.01,0.05,0.2,0.3,0,1
581860,0,0,500,140.43,500,6.006,22,140.85,140.43,1,0.01,0.05,0.2,0.3,0,1
581870,0,0,500,140.51,500,6.006,22,140.85,140.51,1,0.01,0.05,0.2,0.3,0,1
581880,0,0,500,140.58,500,6.006,22,140.85,140.58,1,0.01,0.05,0.2,0.3,0,1
581890,0,0,500,140.63,500,6.006,22,140.85,140.63,1,0.01,0.05,0.2,0.3,0,1
581900,0,0,500,140.67,500,6.006,22,140.85,140.67,1,0.01,0.05,0.2,0.3,0,1
581910,0,0,500,140.71,500,6.006,22,140.85,140.71,1,0.01,0.05,0.2,0.3,0,1
581920,0,0,500,140.74,500,6.006,22,140.85,140.74,1,0.01,0.05,0.2,0.3,0,1
581930,0,0,500,140.76,500,6.006,22,140.85,140.76,1,0.01,0.05,0.2,0.3,0,1
581940,0,0,500,140.77,500,6.006,22,140.85,140.77,1,0.01,0.05,0.2,0.3,0,1
581950,0,0,500,140.79,500,6.006,22,140.85,140.79,1,0.01,0.05,0.2,0.3,0,1
581960,0,0,500,140.8,500,6.006,22,140.85,140.8,1,0.01,0.05,0.2,0.3,0,1
581970,0,0,500,142.09,500,6.006,23,147.25,142.09,1,0.01,0.05,0.2,0.3,0,1
581980,0,0,500,141.84,500,6.006,22,140.85,141.84,1,0.01,0.05,0.2,0.3,0,1
581990,0,0,500,141.64,500,6.006,22,140.85,141.64,1,0.01,0.05,0.2,0.3,0,1
582000,0,0,500,141.48,500,6.006,22,140.85,141.48,1,0.01,0.05,0.2,0.3,0,1
582010,0,0,500,141.35,500,6.006,22,140.85,141.35,1,0.01,0.05,0.2,0.3,0,1
582020,0,0,500,141.25,500,6.006,22,140.85,141.25,1,0.01,0.05,0.2,0.3,0,1
582030,0,0,500,141.17,500,6.006,22,140.85,141.17,1,0.01,0.05,0.2,0.3,0,1
582040,0,0,500,142.39,500,6.006,23,147.25,142.39,1,0.01,0.05,0.2,0.3,0,1
582050,0,0,500,142.08,500,6.006,22,140.85,142.08,1,0.01,0.05,0.2,0.3,0,1
582060,0,0,500,143.11,500,6.006,23,147.25,143.11,1,0.01,0.05,0.2,0.3,0,1
582070,0,0,500,142.66,500,6.006,22,140.85,142.66,1,0.01,0.05,0.2,0.3,0,1
582080,0,0,500,142.3,500,6.006,22,140.85,142.3,1,0.01,0.05,0.2,0.3,0,1
582090,0,0,500,142.01,500,6.006,22,140.85,142.01,1,0.01,0.05,0.2,0.3,0,1
582100,0,0,500,143.05,500,6.006,23,147.25,143.05,1,0.01,0.05,0.2,0.3,0,1
582110,0,0,500,142.61,500,6.006,22,140.85,142.61,1,0.01,0.05,0.2,0.3,0,1
582120,0,0,500,143.54,500,6.006,23,147.25,143.54,1,0.01,0.05,0.2,0.3,0,1
582130,0,0,500,143,500,6.006,22,140.85,143,1,0.01,0.05,0.2,0.3,0,1
582140,0,0,500,142.57,500,6.006,22,140.85,142.57,1,0.01,0.05,0.2,0.3,0,1
582150,0,0,500,143.5,500,6.006,23,147.25,143.5,1,0.01,0.05,0.2,0.3,0,1
582160,0,0,500,142.97,500,6.006,22,140.85,142.97,1,0.01,0.05,0.2,0.3,0,1
582170,0,0,500,143.83,500,6.006,23,147.25,143.83,1,0.01,0.05,0.2,0.3,0,1
582180,0,0,500,143.23,500,6.006,22,140.85,143.23,1,0.01,0.05,0.2,0.3,0,1
582190,0,0,500,144.03,500,6.006,23,147.25,144.03,1,0.01,0.05,0.2,0.3,0,1
582200,0,0,500,143.4,500,6.006,22,140.85,143.4,1,0.01,0.05,0.2,0.3,0,1
582210,0,0,500,144.17,500,6.006,23,147.25,144.17,1,0.01,0.05,0.2,0.3,0,1
582220,0,0,500,143.5,500,6.006,22,140.85,143.5,1,0.01,0.05,0.2,0.3,0,1
582230,0,0,500,144.25,500,6.006,23,147.25,144.25,1,0.01,0.05,0.2,0.3,0,1
582240,0,0,500,143.57,500,6.006,22,140.85,143.57,1,0.01,0.05,0.2,0.3,0,1
582250,0,0,500,144.31,500,6.006,23,147.25,144.31,1,0.01,0.05,0.2,0.3,0,1
582260,0,0,500,143.61,500,6.006,22,140.85,143.61,1,0.01,0.05,0.2,0.3,0,1
582270,0,0,500,144.34,500,6.006,23,147.25,144.34,1,0.01,0.05,0.2,0.3,0,1
582280,0,0,500,143.64,500,6.006,22,140.85,143.64,1,0.01,0.05,0.2,0.3,0,1
582290,0,0,500,144.36,500,6.006,23,147.25,144.36,1,0.01,0.05,0.2,0.3,0,1
582300,0,0,500,143.66,500,6.006,22,140.85,143.66,1,0.01,0.05,0.2,0.3,0,1
582310,0,0,500,144.38,500,6.006,23,147.25,144.38,1,0.01,0.05,0.2,0.3,0,1
582320,0,0,500,144.95,500,6.006,23,147.25,144.95,1,0.01,0.05,0.2,0.3,0,1
