Time_ms,Mode,Setpoint_RPM,Setpoint_PWM,Actual_RPM,PWM_Output,Voltage_V,Delta_Count,Raw_RPM,X_hat,Dir,KF_W,KF_V,TrustRatio,LQG_L,NoiseN,NoiseDone
1149550,0,0,250,50.28,250,3.003,8,51.22,50.28,1,1.974374,9.871872,0.2,0.303981,1000,1
1149560,0,0,250,50.47,250,3.003,8,51.22,50.47,1,1.974374,9.871872,0.2,0.303981,1000,1
1149570,0,0,250,50.62,250,3.003,8,51.22,50.62,1,1.974374,9.871872,0.2,0.303981,1000,1
1149580,0,0,250,50.74,250,3.003,8,51.22,50.74,1,1.974374,9.871872,0.2,0.303981,1000,1
1149590,0,0,250,50.83,250,3.003,8,51.22,50.83,1,1.974374,9.871872,0.2,0.303981,1000,1
1149600,0,0,250,49.63,250,3.003,7,44.81,49.63,1,1.974374,9.871872,0.2,0.303981,1000,1
1149610,0,0,250,49.95,250,3.003,8,51.22,49.95,1,1.974374,9.871872,0.2,0.303981,1000,1
1149620,0,0,250,50.2,250,3.003,8,51.22,50.2,1,1.974374,9.871872,0.2,0.303981,1000,1
1149630,0,0,250,50.4,250,3.003,8,51.22,50.4,1,1.974374,9.871872,0.2,0.303981,1000,1
1149640,0,0,250,49.29,250,3.003,7,44.81,49.29,1,1.974374,9.871872,0.2,0.303981,1000,1
1149650,0,0,250,49.67,250,3.003,8,51.22,49.67,1,1.974374,9.871872,0.2,0.303981,1000,1
1149660,0,0,250,49.98,250,3.003,8,51.22,49.98,1,1.974374,9.871872,0.2,0.303981,1000,1
1149670,0,0,250,50.23,250,3.003,8,51.22,50.23,1,1.974374,9.871872,0.2,0.303981,1000,1
1149680,0,0,250,50.43,250,3.003,8,51.22,50.43,1,1.974374,9.871872,0.2,0.303981,1000,1
1149690,0,0,250,50.58,250,3.003,8,51.22,50.58,1,1.974374,9.871872,0.2,0.303981,1000,1
1149700,0,0,250,50.71,250,3.003,8,51.22,50.71,1,1.974374,9.871872,0.2,0.303981,1000,1
1149710,0,0,250,50.81,250,3.003,8,51.22,50.81,1,1.974374,9.871872,0.2,0.303981,1000,1
1149720,0,0,250,49.61,250,3.003,7,44.81,49.61,1,1.974374,9.871872,0.2,0.303981,1000,1
1149730,0,0,250,49.93,250,3.003,8,51.22,49.93,1,1.974374,9.871872,0.2,0.303981,1000,1
1149740,0,0,250,50.19,250,3.003,8,51.22,50.19,1,1.974374,9.871872,0.2,0.303981,1000,1
1149750,0,0,250,50.39,250,3.003,8,51.22,50.39,1,1.974374,9.871872,0.2,0.303981,1000,1
1149760,0,0,250,50.56,250,3.003,8,51.22,50.56,1,1.974374,9.871872,0.2,0.303981,1000,1
1149770,0,0,250,49.41,250,3.003,7,44.81,49.41,1,1.974374,9.871872,0.2,0.303981,1000,1
1149780,0,0,250,49.77,250,3.003,8,51.22,49.77,1,1.974374,9.871872,0.2,0.303981,1000,1
1149790,0,0,250,50.06,250,3.003,8,51.22,50.06,1,1.974374,9.871872,0.2,0.303981,1000,1
1149800,0,0,250,50.29,250,3.003,8,51.22,50.29,1,1.974374,9.871872,0.2,0.303981,1000,1
1149810,0,0,250,50.48,250,3.003,8,51.22,50.48,1,1.974374,9.871872,0.2,0.303981,1000,1
1149820,0,0,250,50.62,250,3.003,8,51.22,50.62,1,1.974374,9.871872,0.2,0.303981,1000,1
1149830,0,0,250,50.74,250,3.003,8,51.22,50.74,1,1.974374,9.871872,0.2,0.303981,1000,1
1149840,0,0,250,50.84,250,3.003,8,51.22,50.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1149850,0,0,250,50.91,250,3.003,8,51.22,50.91,1,1.974374,9.871872,0.2,0.303981,1000,1
1149860,0,0,250,49.69,250,3.003,7,44.81,49.69,1,1.974374,9.871872,0.2,0.303981,1000,1
1149870,0,0,250,50,250,3.003,8,51.22,50,1,1.974374,9.871872,0.2,0.303981,1000,1
1149880,0,0,250,50.24,250,3.003,8,51.22,50.24,1,1.974374,9.871872,0.2,0.303981,1000,1
1149890,0,0,250,50.44,250,3.003,8,51.22,50.44,1,1.974374,9.871872,0.2,0.303981,1000,1
1149900,0,0,250,50.59,250,3.003,8,51.22,50.59,1,1.974374,9.871872,0.2,0.303981,1000,1
1149910,0,0,250,49.44,250,3.003,7,44.81,49.44,1,1.974374,9.871872,0.2,0.303981,1000,1
1149920,0,0,250,49.79,250,3.003,8,51.22,49.79,1,1.974374,9.871872,0.2,0.303981,1000,1
1149930,0,0,250,50.08,250,3.003,8,51.22,50.08,1,1.974374,9.871872,0.2,0.303981,1000,1
1149940,0,0,250,50.31,250,3.003,8,51.22,50.31,1,1.974374,9.871872,0.2,0.303981,1000,1
1149950,0,0,250,50.49,250,3.003,8,51.22,50.49,1,1.974374,9.871872,0.2,0.303981,1000,1
1149960,0,0,250,50.63,250,3.003,8,51.22,50.63,1,1.974374,9.871872,0.2,0.303981,1000,1
1149970,0,0,250,50.75,250,3.003,8,51.22,50.75,1,1.974374,9.871872,0.2,0.303981,1000,1
1149980,0,0,250,50.84,250,3.003,8,51.22,50.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1149990,0,0,250,50.92,250,3.003,8,51.22,50.92,1,1.974374,9.871872,0.2,0.303981,1000,1
1150000,0,0,250,50.98,250,3.003,8,51.22,50.98,1,1.974374,9.871872,0.2,0.303981,1000,1
1150010,0,0,250,49.74,250,3.003,7,44.81,49.74,1,1.974374,9.871872,0.2,0.303981,1000,1
1150020,0,0,250,50.04,250,3.003,8,51.22,50.04,1,1.974374,9.871872,0.2,0.303981,1000,1
1150030,0,0,250,50.27,250,3.003,8,51.22,50.27,1,1.974374,9.871872,0.2,0.303981,1000,1
1150040,0,0,250,50.46,250,3.003,8,51.22,50.46,1,1.974374,9.871872,0.2,0.303981,1000,1
1150050,0,0,250,50.61,250,3.003,8,51.22,50.61,1,1.974374,9.871872,0.2,0.303981,1000,1
1150060,0,0,250,49.45,250,3.003,7,44.81,49.45,1,1.974374,9.871872,0.2,0.303981,1000,1
1150070,0,0,250,49.81,250,3.003,8,51.22,49.81,1,1.974374,9.871872,0.2,0.303981,1000,1
1150080,0,0,250,50.09,250,3.003,8,51.22,50.09,1,1.974374,9.871872,0.2,0.303981,1000,1
1150090,0,0,250,50.31,250,3.003,8,51.22,50.31,1,1.974374,9.871872,0.2,0.303981,1000,1
1150100,0,0,250,50.49,250,3.003,8,51.22,50.49,1,1.974374,9.871872,0.2,0.303981,1000,1
1150110,0,0,250,50.64,250,3.003,8,51.22,50.64,1,1.974374,9.871872,0.2,0.303981,1000,1
1150120,0,0,250,50.75,250,3.003,8,51.22,50.75,1,1.974374,9.871872,0.2,0.303981,1000,1
1150130,0,0,250,50.85,250,3.003,8,51.22,50.85,1,1.974374,9.871872,0.2,0.303981,1000,1
1150140,0,0,250,49.64,250,3.003,7,44.81,49.64,1,1.974374,9.871872,0.2,0.303981,1000,1
1150150,0,0,250,49.96,250,3.003,8,51.22,49.96,1,1.974374,9.871872,0.2,0.303981,1000,1
1150160,0,0,250,50.21,250,3.003,8,51.22,50.21,1,1.974374,9.871872,0.2,0.303981,1000,1
1150170,0,0,250,50.41,250,3.003,8,51.22,50.41,1,1.974374,9.871872,0.2,0.303981,1000,1
1150180,0,0,250,50.57,250,3.003,8,51.22,50.57,1,1.974374,9.871872,0.2,0.303981,1000,1
1150190,0,0,250,49.42,250,3.003,7,44.81,49.42,1,1.974374,9.871872,0.2,0.303981,1000,1
1150200,0,0,250,49.78,250,3.003,8,51.22,49.78,1,1.974374,9.871872,0.2,0.303981,1000,1
1150210,0,0,250,50.07,250,3.003,8,51.22,50.07,1,1.974374,9.871872,0.2,0.303981,1000,1
1150220,0,0,250,50.3,250,3.003,8,51.22,50.3,1,1.974374,9.871872,0.2,0.303981,1000,1
1150230,0,0,250,50.48,250,3.003,8,51.22,50.48,1,1.974374,9.871872,0.2,0.303981,1000,1
1150240,0,0,250,50.63,250,3.003,8,51.22,50.63,1,1.974374,9.871872,0.2,0.303981,1000,1
1150250,0,0,250,50.75,250,3.003,8,51.22,50.75,1,1.974374,9.871872,0.2,0.303981,1000,1
1150260,0,0,250,50.84,250,3.003,8,51.22,50.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1150270,0,0,250,50.91,250,3.003,8,51.22,50.91,1,1.974374,9.871872,0.2,0.303981,1000,1
1150280,0,0,250,50.98,250,3.003,8,51.22,50.98,1,1.974374,9.871872,0.2,0.303981,1000,1
1150290,0,0,262,51.02,262,3.147,8,51.22,51.02,1,1.974374,9.871872,0.2,0.303981,1000,1
1150300,0,0,274,49.78,274,3.291,7,44.81,49.78,1,1.974374,9.871872,0.2,0.303981,1000,1
1150310,0,0,286,50.07,286,3.435,8,51.22,50.07,1,1.974374,9.871872,0.2,0.303981,1000,1
1150320,0,0,298,50.3,298,3.58,8,51.22,50.3,1,1.974374,9.871872,0.2,0.303981,1000,1
1150330,0,0,310,51.76,310,3.724,9,57.62,51.76,1,1.974374,9.871872,0.2,0.303981,1000,1
1150340,0,0,322,51.65,322,3.868,8,51.22,51.65,1,1.974374,9.871872,0.2,0.303981,1000,1
1150350,0,0,334,52.85,334,4.012,9,57.62,52.85,1,1.974374,9.871872,0.2,0.303981,1000,1
1150360,0,0,346,53.8,346,4.156,9,57.62,53.8,1,1.974374,9.871872,0.2,0.303981,1000,1
1150370,0,0,358,54.56,358,4.3,9,57.62,54.56,1,1.974374,9.871872,0.2,0.303981,1000,1
1150380,0,0,370,56.46,370,4.444,10,64.02,56.46,1,1.974374,9.871872,0.2,0.303981,1000,1
1150390,0,0,382,57.97,382,4.589,10,64.02,57.97,1,1.974374,9.871872,0.2,0.303981,1000,1
1150400,0,0,394,60.46,394,4.733,11,70.42,60.46,1,1.974374,9.871872,0.2,0.303981,1000,1
1150410,0,0,406,62.45,406,4.877,11,70.42,62.45,1,1.974374,9.871872,0.2,0.303981,1000,1
1150420,0,0,418,65.33,418,5.021,12,76.82,65.33,1,1.974374,9.871872,0.2,0.303981,1000,1
1150430,0,0,430,67.63,430,5.165,12,76.82,67.63,1,1.974374,9.871872,0.2,0.303981,1000,1
1150440,0,0,442,70.75,442,5.309,13,83.23,70.75,1,1.974374,9.871872,0.2,0.303981,1000,1
1150450,0,0,454,73.24,454,5.453,13,83.23,73.24,1,1.974374,9.871872,0.2,0.303981,1000,1
1150460,0,0,466,76.52,466,5.598,14,89.63,76.52,1,1.974374,9.871872,0.2,0.303981,1000,1
1150470,0,0,478,80.42,478,5.742,15,96.03,80.42,1,1.974374,9.871872,0.2,0.303981,1000,1
1150480,0,0,490,83.54,490,5.886,15,96.03,83.54,1,1.974374,9.871872,0.2,0.303981,1000,1
1150490,0,0,500,86.04,500,6.006,15,96.03,86.04,1,1.974374,9.871872,0.2,0.303981,1000,1
1150500,0,0,500,90.6,500,6.006,17,108.83,90.6,1,1.974374,9.871872,0.2,0.303981,1000,1
1150510,0,0,500,94.25,500,6.006,17,108.83,94.25,1,1.974374,9.871872,0.2,0.303981,1000,1
1150520,0,0,500,98.44,500,6.006,18,115.24,98.44,1,1.974374,9.871872,0.2,0.303981,1000,1
1150530,0,0,500,100.52,500,6.006,17,108.83,100.52,1,1.974374,9.871872,0.2,0.303981,1000,1
1150540,0,0,500,104.75,500,6.006,19,121.64,104.75,1,1.974374,9.871872,0.2,0.303981,1000,1
1150550,0,0,500,106.84,500,6.006,18,115.24,106.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1150560,0,0,500,111.08,500,6.006,20,128.04,111.08,1,1.974374,9.871872,0.2,0.303981,1000,1
1150570,0,0,500,114.48,500,6.006,20,128.04,114.48,1,1.974374,9.871872,0.2,0.303981,1000,1
1150580,0,0,500,115.91,500,6.006,19,121.64,115.91,1,1.974374,9.871872,0.2,0.303981,1000,1
1150590,0,0,500,119.61,500,6.006,21,134.44,119.61,1,1.974374,9.871872,0.2,0.303981,1000,1
1150600,0,0,500,121.3,500,6.006,20,128.04,121.3,1,1.974374,9.871872,0.2,0.303981,1000,1
1150610,0,0,500,122.65,500,6.006,20,128.04,122.65,1,1.974374,9.871872,0.2,0.303981,1000,1
1150620,0,0,500,125.01,500,6.006,21,134.44,125.01,1,1.974374,9.871872,0.2,0.303981,1000,1
1150630,0,0,500,126.89,500,6.006,21,134.44,126.89,1,1.974374,9.871872,0.2,0.303981,1000,1
1150640,0,0,500,129.68,500,6.006,22,140.85,129.68,1,1.974374,9.871872,0.2,0.303981,1000,1
1150650,0,0,500,130.64,500,6.006,21,134.44,130.64,1,1.974374,9.871872,0.2,0.303981,1000,1
1150660,0,0,500,132.68,500,6.006,22,140.85,132.68,1,1.974374,9.871872,0.2,0.303981,1000,1
1150670,0,0,500,133.03,500,6.006,21,134.44,133.03,1,1.974374,9.871872,0.2,0.303981,1000,1
1150680,0,0,500,134.59,500,6.006,22,140.85,134.59,1,1.974374,9.871872,0.2,0.303981,1000,1
1150690,0,0,500,135.84,500,6.006,22,140.85,135.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1150700,0,0,500,138.12,500,6.006,23,147.25,138.12,1,1.974374,9.871872,0.2,0.303981,1000,1
1150710,0,0,500,138.67,500,6.006,22,140.85,138.67,1,1.974374,9.871872,0.2,0.303981,1000,1
1150720,0,0,500,140.38,500,6.006,23,147.25,140.38,1,1.974374,9.871872,0.2,0.303981,1000,1
1150730,0,0,500,140.48,500,6.006,22,140.85,140.48,1,1.974374,9.871872,0.2,0.303981,1000,1
1150740,0,0,500,140.55,500,6.006,22,140.85,140.55,1,1.974374,9.871872,0.2,0.303981,1000,1
1150750,0,0,500,141.89,500,6.006,23,147.25,141.89,1,1.974374,9.871872,0.2,0.303981,1000,1
1150760,0,0,500,142.96,500,6.006,23,147.25,142.96,1,1.974374,9.871872,0.2,0.303981,1000,1
1150770,0,0,500,143.82,500,6.006,23,147.25,143.82,1,1.974374,9.871872,0.2,0.303981,1000,1
1150780,0,0,500,144.5,500,6.006,23,147.25,144.5,1,1.974374,9.871872,0.2,0.303981,1000,1
1150790,0,0,500,145.05,500,6.006,23,147.25,145.05,1,1.974374,9.871872,0.2,0.303981,1000,1
1150800,0,0,500,145.49,500,6.006,23,147.25,145.49,1,1.974374,9.871872,0.2,0.303981,1000,1
1150810,0,0,500,145.84,500,6.006,23,147.25,145.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1150820,0,0,500,146.12,500,6.006,23,147.25,146.12,1,1.974374,9.871872,0.2,0.303981,1000,1
1150830,0,0,500,147.63,500,6.006,24,153.65,147.63,1,1.974374,9.871872,0.2,0.303981,1000,1
1150840,0,0,500,147.55,500,6.006,23,147.25,147.55,1,1.974374,9.871872,0.2,0.303981,1000,1
1150850,0,0,500,147.49,500,6.006,23,147.25,147.49,1,1.974374,9.871872,0.2,0.303981,1000,1
1150860,0,0,500,148.72,500,6.006,24,153.65,148.72,1,1.974374,9.871872,0.2,0.303981,1000,1
1150870,0,0,500,148.43,500,6.006,23,147.25,148.43,1,1.974374,9.871872,0.2,0.303981,1000,1
1150880,0,0,500,148.19,500,6.006,23,147.25,148.19,1,1.974374,9.871872,0.2,0.303981,1000,1
1150890,0,0,500,149.28,500,6.006,24,153.65,149.28,1,1.974374,9.871872,0.2,0.303981,1000,1
1150900,0,0,500,150.16,500,6.006,24,153.65,150.16,1,1.974374,9.871872,0.2,0.303981,1000,1
1150910,0,0,500,149.57,500,6.006,23,147.25,149.57,1,1.974374,9.871872,0.2,0.303981,1000,1
1150920,0,0,500,149.11,500,6.006,23,147.25,149.11,1,1.974374,9.871872,0.2,0.303981,1000,1
1150930,0,0,500,150.02,500,6.006,24,153.65,150.02,1,1.974374,9.871872,0.2,0.303981,1000,1
1150940,0,0,500,150.74,500,6.006,24,153.65,150.74,1,1.974374,9.871872,0.2,0.303981,1000,1
1150950,0,0,500,151.32,500,6.006,24,153.65,151.32,1,1.974374,9.871872,0.2,0.303981,1000,1
1150960,0,0,500,150.51,500,6.006,23,147.25,150.51,1,1.974374,9.871872,0.2,0.303981,1000,1
1150970,0,0,500,151.14,500,6.006,24,153.65,151.14,1,1.974374,9.871872,0.2,0.303981,1000,1
1150980,0,0,500,150.36,500,6.006,23,147.25,150.36,1,1.974374,9.871872,0.2,0.303981,1000,1
1150990,0,0,500,151.02,500,6.006,24,153.65,151.02,1,1.974374,9.871872,0.2,0.303981,1000,1
1151000,0,0,500,151.54,500,6.006,24,153.65,151.54,1,1.974374,9.871872,0.2,0.303981,1000,1
1151010,0,0,500,151.96,500,6.006,24,153.65,151.96,1,1.974374,9.871872,0.2,0.303981,1000,1
1151020,0,0,500,152.3,500,6.006,24,153.65,152.3,1,1.974374,9.871872,0.2,0.303981,1000,1
1151030,0,0,500,152.57,500,6.006,24,153.65,152.57,1,1.974374,9.871872,0.2,0.303981,1000,1
1151040,0,0,500,152.79,500,6.006,24,153.65,152.79,1,1.974374,9.871872,0.2,0.303981,1000,1
1151050,0,0,500,151.68,500,6.006,23,147.25,151.68,1,1.974374,9.871872,0.2,0.303981,1000,1
1151060,0,0,500,152.07,500,6.006,24,153.65,152.07,1,1.974374,9.871872,0.2,0.303981,1000,1
1151070,0,0,500,152.39,500,6.006,24,153.65,152.39,1,1.974374,9.871872,0.2,0.303981,1000,1
1151080,0,0,500,152.64,500,6.006,24,153.65,152.64,1,1.974374,9.871872,0.2,0.303981,1000,1
1151090,0,0,500,152.84,500,6.006,24,153.65,152.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1151100,0,0,500,153,500,6.006,24,153.65,153,1,1.974374,9.871872,0.2,0.303981,1000,1
1151110,0,0,500,153.13,500,6.006,24,153.65,153.13,1,1.974374,9.871872,0.2,0.303981,1000,1
1151120,0,0,500,153.24,500,6.006,24,153.65,153.24,1,1.974374,9.871872,0.2,0.303981,1000,1
1151130,0,0,500,153.32,500,6.006,24,153.65,153.32,1,1.974374,9.871872,0.2,0.303981,1000,1
1151140,0,0,500,153.38,500,6.006,24,153.65,153.38,1,1.974374,9.871872,0.2,0.303981,1000,1
1151150,0,0,500,153.44,500,6.006,24,153.65,153.44,1,1.974374,9.871872,0.2,0.303981,1000,1
1151160,0,0,500,154.76,500,6.006,25,160.05,154.76,1,1.974374,9.871872,0.2,0.303981,1000,1
1151170,0,0,500,154.54,500,6.006,24,153.65,154.54,1,1.974374,9.871872,0.2,0.303981,1000,1
1151180,0,0,500,154.36,500,6.006,24,153.65,154.36,1,1.974374,9.871872,0.2,0.303981,1000,1
1151190,0,0,500,154.22,500,6.006,24,153.65,154.22,1,1.974374,9.871872,0.2,0.303981,1000,1
1151200,0,0,500,154.1,500,6.006,24,153.65,154.1,1,1.974374,9.871872,0.2,0.303981,1000,1
1151210,0,0,500,154.01,500,6.006,24,153.65,154.01,1,1.974374,9.871872,0.2,0.303981,1000,1
1151220,0,0,500,153.94,500,6.006,24,153.65,153.94,1,1.974374,9.871872,0.2,0.303981,1000,1
1151230,0,0,500,153.88,500,6.006,24,153.65,153.88,1,1.974374,9.871872,0.2,0.303981,1000,1
1151240,0,0,500,153.84,500,6.006,24,153.65,153.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1151250,0,0,500,153.8,500,6.006,24,153.65,153.8,1,1.974374,9.871872,0.2,0.303981,1000,1
1151260,0,0,500,153.77,500,6.006,24,153.65,153.77,1,1.974374,9.871872,0.2,0.303981,1000,1
1151270,0,0,500,155.03,500,6.006,25,160.05,155.03,1,1.974374,9.871872,0.2,0.303981,1000,1
1151280,0,0,500,154.75,500,6.006,24,153.65,154.75,1,1.974374,9.871872,0.2,0.303981,1000,1
1151290,0,0,500,154.53,500,6.006,24,153.65,154.53,1,1.974374,9.871872,0.2,0.303981,1000,1
1151300,0,0,500,155.63,500,6.006,25,160.05,155.63,1,1.974374,9.871872,0.2,0.303981,1000,1
1151310,0,0,500,155.24,500,6.006,24,153.65,155.24,1,1.974374,9.871872,0.2,0.303981,1000,1
1151320,0,0,500,154.92,500,6.006,24,153.65,154.92,1,1.974374,9.871872,0.2,0.303981,1000,1
1151330,0,0,500,154.67,500,6.006,24,153.65,154.67,1,1.974374,9.871872,0.2,0.303981,1000,1
1151340,0,0,500,154.46,500,6.006,24,153.65,154.46,1,1.974374,9.871872,0.2,0.303981,1000,1
1151350,0,0,500,155.58,500,6.006,25,160.05,155.58,1,1.974374,9.871872,0.2,0.303981,1000,1
1151360,0,0,500,155.19,500,6.006,24,153.65,155.19,1,1.974374,9.871872,0.2,0.303981,1000,1
1151370,0,0,500,154.88,500,6.006,24,153.65,154.88,1,1.974374,9.871872,0.2,0.303981,1000,1
1151380,0,0,500,155.92,500,6.006,25,160.05,155.92,1,1.974374,9.871872,0.2,0.303981,1000,1
1151390,0,0,500,155.46,500,6.006,24,153.65,155.46,1,1.974374,9.871872,0.2,0.303981,1000,1
1151400,0,0,500,155.1,500,6.006,24,153.65,155.1,1,1.974374,9.871872,0.2,0.303981,1000,1
1151410,0,0,500,154.81,500,6.006,24,153.65,154.81,1,1.974374,9.871872,0.2,0.303981,1000,1
1151420,0,0,500,155.86,500,6.006,25,160.05,155.86,1,1.974374,9.871872,0.2,0.303981,1000,1
1151430,0,0,500,156.7,500,6.006,25,160.05,156.7,1,1.974374,9.871872,0.2,0.303981,1000,1
1151440,0,0,500,156.09,500,6.006,24,153.65,156.09,1,1.974374,9.871872,0.2,0.303981,1000,1
1151450,0,0,500,155.6,500,6.006,24,153.65,155.6,1,1.974374,9.871872,0.2,0.303981,1000,1
1151460,0,0,500,155.21,500,6.006,24,153.65,155.21,1,1.974374,9.871872,0.2,0.303981,1000,1
1151470,0,0,500,156.18,500,6.006,25,160.05,156.18,1,1.974374,9.871872,0.2,0.303981,1000,1
1151480,0,0,500,156.95,500,6.006,25,160.05,156.95,1,1.974374,9.871872,0.2,0.303981,1000,1
1151490,0,0,500,156.29,500,6.006,24,153.65,156.29,1,1.974374,9.871872,0.2,0.303981,1000,1
1151500,0,0,500,155.76,500,6.006,24,153.65,155.76,1,1.974374,9.871872,0.2,0.303981,1000,1
1151510,0,0,500,156.62,500,6.006,25,160.05,156.62,1,1.974374,9.871872,0.2,0.303981,1000,1
1151520,0,0,500,157.31,500,6.006,25,160.05,157.31,1,1.974374,9.871872,0.2,0.303981,1000,1
1151530,0,0,500,156.58,500,6.006,24,153.65,156.58,1,1.974374,9.871872,0.2,0.303981,1000,1
1151540,0,0,500,157.27,500,6.006,25,160.05,157.27,1,1.974374,9.871872,0.2,0.303981,1000,1
1151550,0,0,500,157.83,500,6.006,25,160.05,157.83,1,1.974374,9.871872,0.2,0.303981,1000,1
1151560,0,0,500,156.99,500,6.006,24,153.65,156.99,1,1.974374,9.871872,0.2,0.303981,1000,1
1151570,0,0,500,156.32,500,6.006,24,153.65,156.32,1,1.974374,9.871872,0.2,0.303981,1000,1
1151580,0,0,500,157.07,500,6.006,25,160.05,157.07,1,1.974374,9.871872,0.2,0.303981,1000,1
1151590,0,0,500,157.67,500,6.006,25,160.05,157.67,1,1.974374,9.871872,0.2,0.303981,1000,1
1151600,0,0,500,156.86,500,6.006,24,153.65,156.86,1,1.974374,9.871872,0.2,0.303981,1000,1
1151610,0,0,500,157.5,500,6.006,25,160.05,157.5,1,1.974374,9.871872,0.2,0.303981,1000,1
1151620,0,0,500,156.73,500,6.006,24,153.65,156.73,1,1.974374,9.871872,0.2,0.303981,1000,1
1151630,0,0,500,157.39,500,6.006,25,160.05,157.39,1,1.974374,9.871872,0.2,0.303981,1000,1
1151640,0,0,500,156.65,500,6.006,24,153.65,156.65,1,1.974374,9.871872,0.2,0.303981,1000,1
1151650,0,0,500,157.33,500,6.006,25,160.05,157.33,1,1.974374,9.871872,0.2,0.303981,1000,1
1151660,0,0,500,157.87,500,6.006,25,160.05,157.87,1,1.974374,9.871872,0.2,0.303981,1000,1
1151670,0,0,500,157.03,500,6.006,24,153.65,157.03,1,1.974374,9.871872,0.2,0.303981,1000,1
1151680,0,0,500,156.35,500,6.006,24,153.65,156.35,1,1.974374,9.871872,0.2,0.303981,1000,1
1151690,0,0,500,157.09,500,6.006,25,160.05,157.09,1,1.974374,9.871872,0.2,0.303981,1000,1
1151700,0,0,500,157.68,500,6.006,25,160.05,157.68,1,1.974374,9.871872,0.2,0.303981,1000,1
1151710,0,0,500,156.88,500,6.006,24,153.65,156.88,1,1.974374,9.871872,0.2,0.303981,1000,1
1151720,0,0,500,157.51,500,6.006,25,160.05,157.51,1,1.974374,9.871872,0.2,0.303981,1000,1
1151730,0,0,500,158.02,500,6.006,25,160.05,158.02,1,1.974374,9.871872,0.2,0.303981,1000,1
1151740,0,0,500,157.15,500,6.006,24,153.65,157.15,1,1.974374,9.871872,0.2,0.303981,1000,1
1151750,0,0,500,157.73,500,6.006,25,160.05,157.73,1,1.974374,9.871872,0.2,0.303981,1000,1
1151760,0,0,500,158.19,500,6.006,25,160.05,158.19,1,1.974374,9.871872,0.2,0.303981,1000,1
1151770,0,0,500,157.28,500,6.006,24,153.65,157.28,1,1.974374,9.871872,0.2,0.303981,1000,1
1151780,0,0,500,157.84,500,6.006,25,160.05,157.84,1,1.974374,9.871872,0.2,0.303981,1000,1
1151790,0,0,500,158.28,500,6.006,25,160.05,158.28,1,1.974374,9.871872,0.2,0.303981,1000,1
1151800,0,0,500,157.35,500,6.006,24,153.65,157.35,1,1.974374,9.871872,0.2,0.303981,1000,1
1151810,0,0,500,157.89,500,6.006,25,160.05,157.89,1,1.974374,9.871872,0.2,0.303981,1000,1
1151820,0,0,500,158.32,500,6.006,25,160.05,158.32,1,1.974374,9.871872,0.2,0.303981,1000,1
1151830,0,0,500,157.39,500,6.006,24,153.65,157.39,1,1.974374,9.871872,0.2,0.303981,1000,1
1151840,0,0,500,157.92,500,6.006,25,160.05,157.92,1,1.974374,9.871872,0.2,0.303981,1000,1
1151850,0,0,500,158.35,500,6.006,25,160.05,158.35,1,1.974374,9.871872,0.2,0.303981,1000,1
1151860,0,0,500,157.41,500,6.006,24,153.65,157.41,1,1.974374,9.871872,0.2,0.303981,1000,1
1151870,0,0,500,157.94,500,6.006,25,160.05,157.94,1,1.974374,9.871872,0.2,0.303981,1000,1
1151880,0,0,500,158.36,500,6.006,25,160.05,158.36,1,1.974374,9.871872,0.2,0.303981,1000,1
1151890,0,0,500,157.42,500,6.006,24,153.65,157.42,1,1.974374,9.871872,0.2,0.303981,1000,1
1151900,0,0,500,157.94,500,6.006,25,160.05,157.94,1,1.974374,9.871872,0.2,0.303981,1000,1
1151910,0,0,500,158.37,500,6.006,25,160.05,158.37,1,1.974374,9.871872,0.2,0.303981,1000,1
1151920,0,0,500,157.42,500,6.006,24,153.65,157.42,1,1.974374,9.871872,0.2,0.303981,1000,1
1151930,0,0,500,157.95,500,6.006,25,160.05,157.95,1,1.974374,9.871872,0.2,0.303981,1000,1
1151940,0,0,500,158.37,500,6.006,25,160.05,158.37,1,1.974374,9.871872,0.2,0.303981,1000,1
1151950,0,0,500,157.42,500,6.006,24,153.65,157.42,1,1.974374,9.871872,0.2,0.303981,1000,1
1151960,0,0,500,157.95,500,6.006,25,160.05,157.95,1,1.974374,9.871872,0.2,0.303981,1000,1
1151970,0,0,500,158.37,500,6.006,25,160.05,158.37,1,1.974374,9.871872,0.2,0.303981,1000,1
1151980,0,0,500,157.43,500,6.006,24,153.65,157.43,1,1.974374,9.871872,0.2,0.303981,1000,1
1151990,0,0,500,159.23,500,6.006,26,166.45,159.23,1,1.974374,9.871872,0.2,0.303981,1000,1
1152000,0,0,500,158.12,500,6.006,24,153.65,158.12,1,1.974374,9.871872,0.2,0.303981,1000,1
1152010,0,0,500,158.5,500,6.006,25,160.05,158.5,1,1.974374,9.871872,0.2,0.303981,1000,1
1152020,0,0,500,158.81,500,6.006,25,160.05,158.81,1,1.974374,9.871872,0.2,0.303981,1000,1
